mutation_count;mouse_move_count;mouse_interaction_count;mouse_up_count;mouse_down_count;click_count;context_menu_count;dbl_click_count;focus_count;blur_count;touch_start_count;touch_move_departed_count;touch_end_count;touch_cancel_count;scroll_count;viewport_resize_count;input_count;touch_count;mutation_per_second;mouse_move_per_second;mouse_interaction_per_second;mouse_up_per_second;mouse_down_per_second;click_per_second;context_menu_per_second;dbl_click_per_second;focus_per_second;blur_per_second;touch_start_per_second;touch_move_departed_per_second;touch_end_per_second;touch_cancel_per_second;scroll_per_second;viewport_resize_per_second;input_per_second;touch_per_second;active_s;inactivity_s;DatesReha;Amounts;Dates;Table;Your Task;Prediction;Confidence;recording_id;step_id;workunit_id;class
5;0;17;3;3;2;0;1;4;4;0;0;0;0;0;0;1;0;9.225.092.250.922.500;0.0;3.136.531.365.313.650;5.535.055.350.553.500;5.535.055.350.553.500;3.690.036.900.369.000;0.0;18.450.184.501.845.000;7.380.073.800.738.000;7.380.073.800.738.000;0.0;0.0;0.0;0.0;0.0;0.0;18.450.184.501.845.000;0.0;542;0.0;0;1;0;0;0;Unreliable;0.7559884;33BFF6QPI1NIV2MPA4WW7TLIDO8W3O#14b93d04-a932-49f7-a1a4-1cb18b089baf#1A108OZCQQWRJWF;1469;Amounts - 2/11;Unreliable
3;1;8;1;1;1;0;1;2;2;0;0;0;0;0;0;0;0;17.142.857.142.857.100;5.714.285.714.285.710;45.714.285.714.285.700;5.714.285.714.285.710;5.714.285.714.285.710;5.714.285.714.285.710;0.0;5.714.285.714.285.710;11.428.571.428.571.400;11.428.571.428.571.400;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;175;0.0;0;0;1;0;0;Unreliable;0.8140942;bb825b22-dd26-485e-9835-c1ddce6327e4#6920df4a-7d2a-4542-8507-69f800cbaf8b#1e2f67451;1470;Dates - 3/5;Unreliable
3;0;7;1;1;1;0;0;2;2;0;0;0;0;0;0;0;0;19.867.549.668.874.100;0.0;4.635.761.589.403.970;6.622.516.556.291.390;6.622.516.556.291.390;6.622.516.556.291.390;0.0;0.0;13.245.033.112.582.700;13.245.033.112.582.700;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;151;0.0;0;0;1;0;0;Unreliable;0.87084657;bb825b22-dd26-485e-9835-c1ddce6327e4#6920df4a-7d2a-4542-8507-69f800cbaf8b#1e2f67451;1470;Dates - 2/5;Unreliable
3;0;7;1;1;1;0;0;2;2;0;0;0;0;0;0;0;0;21.428.571.428.571.400;0.0;4.999.999.999.999.990;7.142.857.142.857.140;7.142.857.142.857.140;7.142.857.142.857.140;0.0;0.0;14.285.714.285.714.200;14.285.714.285.714.200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14;0.0;0;0;1;0;0;Unreliable;0.8792207;bb825b22-dd26-485e-9835-c1ddce6327e4#6920df4a-7d2a-4542-8507-69f800cbaf8b#1e2f67451;1470;Dates - 4/5;Unreliable
23;11;26;4;4;4;0;0;7;7;0;0;0;0;0;0;5;0;22.482.893.450.635.300;1.075.268.817.204.300;2.541.544.477.028.340;0.3910068426197458;0.3910068426197458;0.3910068426197458;0.0;0.0;0.6842619745845552;0.6842619745845552;0.0;0.0;0.0;0.0;0.0;0.0;0.4887585532746822;0.0;Okt 23;0.0;0;1;0;0;0;Reliable;0.9921336;3B6F54KMR2OTEIR13V8CMB3091MS1L#3c042b1f-58bf-4962-9ecb-c5517133f986#1A3LBFLJ9TVPHMJ;1469;Amounts - 5/9;Unreliable
11;5;14;2;2;2;0;0;4;4;0;0;0;0;0;0;1;0;38.075.458.636.206.300;17.307.026.652.821.000;4.845.967.462.789.890;0.6922810661128419;0.6922810661128419;0.6922810661128419;0.0;0.0;13.845.621.322.256.800;13.845.621.322.256.800;0.0;0.0;0.0;0.0;0.0;0.0;0.3461405330564209;0.0;2889;0.0;0;0;1;0;0;Reliable;0.9718687;371QPA24C20UTI4GSVD2WGZMBLJ1T4#e68175a8-0704-4be8-bd8a-3af5e0497215#1A3PEJNSRVXYSP4;1468;Dates - 4/5;Unreliable
107;4;33;2;2;3;0;0;13;13;0;0;0;0;6;0;53;0;5.881.059.690.007.690;0.2198526986918764;18.137.847.642.079.800;0.1099263493459382;0.1099263493459382;0.1648895240189073;0.0;0.0;0.7145212707485985;0.7145212707485985;0.0;0.0;0.0;0.0;0.3297790480378146;0.0;2.913.048.257.667.360;0.0;18194;0.0;0;0;1;0;0;Reliable;0.9921745;372AGES0I4HP34CHVZTERA25SF0RX8#890c0b3e-bc9d-4fcc-ae5e-4f226920d49c#1A3PND2XNVWO4JF;1468;Dates - 5/5;Unreliable
1;0;7;1;1;1;0;0;2;2;0;0;0;0;0;0;0;0;8.0;0.0;56.0;8.0;8.0;8.0;0.0;0.0;16.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;125;0.0;0;0;1;0;0;Reliable;0.6451236;3ECKRY5B1Q81F09D6UNQA3HPDKUIZ9#124da018-9a62-4c68-8b89-8b5cab8be92a#1AT8ZXTPLV8MWF;1468;Dates - 4/5;Unreliable
41;8;20;2;2;2;0;0;7;7;0;0;0;0;8;0;10;0;5.051.749.630.359.780;0.9857072449482503;2.464.268.112.370.620;0.2464268112370626;0.2464268112370626;0.2464268112370626;0.0;0.0;0.8624938393297191;0.8624938393297191;0.0;0.0;0.0;0.0;0.9857072449482503;0.0;1.232.134.056.185.310;0.0;8116;0.0;0;0;1;0;0;Reliable;0.9572151;40631e75-48b7-4d1a-91a7-a4006dfb0651#1b36383f-651a-4f27-9213-7066acd8be82#189ab8891;1470;Dates - 2/5;Unreliable
21;6;11;1;1;1;0;0;4;4;0;0;0;0;0;0;5;0;3.486.634.567.491.280;0.9961813049975096;18.263.323.924.954.300;0.1660302174995849;0.1660302174995849;0.1660302174995849;0.0;0.0;0.6641208699983397;0.6641208699983397;0.0;0.0;0.0;0.0;0.0;0.0;0.8301510874979247;0.0;6023;0.0;0;1;0;0;0;Reliable;0.99638087;3VJ4PFXFJ3J5NJW5OJW5CDERZHEAUN#bd6804e5-789b-4d9d-a856-c8939942e518#1A2EZVULYVJOPNO;1469;Amounts - 1/11;Unreliable
8;5;17;5;5;3;0;0;2;2;0;0;0;0;4;0;9;0;2.298.190.175.237.000;14.363.688.595.231.200;4.883.654.122.378.620;14.363.688.595.231.200;14.363.688.595.231.200;0.8618213157138753;0.0;0.0;0.5745475438092502;0.5745475438092502;0.0;0.0;0.0;0.0;11.490.950.876.185.000;0.0;2.585.463.947.141.620;0.0;3481;0.0;0;0;1;0;0;Reliable;0.73531544;37NXA7GVSTIMWHC9Q0V0HDWL715VL0#55b4de2a-7a2b-4b11-b379-3165eb8e9680#1A2XPFUAIWTUT0Z;1469;Dates - 5/5;Unreliable
41;11;76;10;10;10;0;0;12;12;11;0;11;0;0;0;13;1;3.810.763.082.070.820;10.223.998.512.872.900;7.063.853.517.984.940;0.9294544102611768;0.9294544102611768;0.9294544102611768;0.0;0.0;1.115.345.292.313.410;1.115.345.292.313.410;10.223.998.512.872.900;0.0;10.223.998.512.872.900;0.0;0.0;0.0;12.082.907.333.395.200;0.0929454410261176;10759;0.0;0;0;1;0;0;Reliable;0.767689;8369908c-2c4b-4053-b04b-79af0db384cc#378fb934-a4ac-416d-a90c-38393c4302c0#12ba091d5;1470;Dates - 2/5;Unreliable
5;1;15;2;2;2;0;1;4;4;0;0;0;0;0;0;0;0;14.245.014.245.014.200;28.490.028.490.028.400;4.273.504.273.504.270;5.698.005.698.005.690;5.698.005.698.005.690;5.698.005.698.005.690;0.0;28.490.028.490.028.400;11.396.011.396.011.300;11.396.011.396.011.300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351;0.0;0;1;0;0;0;Reliable;0.6577661;c7b56064-bce2-4808-9863-285101941f5a#e0f7dd65-2bbe-4e8b-ab34-40ac24424363#1dbcce9fb;1470;Amounts - 5/11;Unreliable
43;1;15;1;1;1;0;0;6;6;0;0;0;0;0;0;18;0;603.085.554;0.140252454;2.103.786.816;0.140252454;0.140252454;0.140252454;0;0;0.841514727;0.841514727;0;0;0;0;0;0;252.454.418;0;Jul 13;0;0;0;1;0;0;Reliable;0.5006913;3MG8450X2OMCAN27D2E2283MY9BPUR#3cf5afa4-77dc-4cce-9b60-205bd8b11428#1AK2NW7MT16HSN;1468;Dates -  2/5;Reliable
25;0;4;0;0;0;0;0;2;2;0;0;0;0;0;0;12;0;10.175.010.175;0;1.628.001.628;0;0;0;0;0;0.814000814;0.814000814;0;0;0;0;0;0;4.884.004.884;0;2.457;0;0;1;0;0;0;Reliable;0.5012164;f906b4b1-2258-435a-b3a1-ddbd239978c0#7872cfb7-9e75-4d79-aa55-82250ecc56bb#1f577a337;1470;Amounts -  7/11;Reliable
17;5;19;3;3;3;0;0;5;5;0;0;0;0;1;0;10;0;4.123.211.254;1.212.709.192;4.608.294.931;0.727625515;0.727625515;0.727625515;0;0;1.212.709.192;1.212.709.192;0;0;0;0;0.242541838;0;2.425.418.385;0;4.123;0;0;0;1;0;0;Reliable;0.5013788;338GLSUI43NK4XL9AUNXBD7UB51SF7#70a6b2c4-305e-4722-920d-a5bb605b5b78#1A1UCL7A73YKS5C;1469;Dates -  4/5;Reliable
26;0;4;0;0;0;0;0;2;2;0;0;0;0;0;0;12;0;10.586.319.218;0;1.628.664.495;0;0;0;0;0;0.814332248;0.814332248;0;0;0;0;0;0;4.885.993.485;0;2.456;0;0;1;0;0;0;Reliable;0.5015863;0452dc3c-3b53-481a-986e-5a8a924c2d58#641ccf2f-9f01-4434-94bc-fac975ab40da#140694cf7;1470;Amounts -  10/11;Reliable
48;0;13;1;1;1;0;0;5;5;0;0;0;0;0;0;21;0;5.384.787.974;0;1.458.380.076;0.112183083;0.112183083;0.112183083;0;0;0.560915414;0.560915414;0;0;0;0;0;0;2.355.844.739;0;8.914;0;0;0;1;0;0;Reliable;0.5018702;e0bf7644-66da-4ded-9e5a-9c88263c603b#d734ddda-0cb5-44f9-ac5e-59e4be40595c#195db0423;1470;Dates -  3/5;Reliable
43;0;13;1;1;1;0;0;5;5;0;0;0;0;0;0;18;0;4.428.424.305;0;1.338.825.953;0.102986612;0.102986612;0.102986612;0;0;0.514933059;0.514933059;0;0;0;0;0;0;1.853.759.011;0;Sep 71;0;0;0;1;0;0;Reliable;0.50353336;8baaf267-b404-4bb0-ad2f-439182c335f7#2476af9b-f80a-46c5-ade9-ef4952af5d7c#1ade1a2a7;1470;Dates -  4/5;Reliable
55;0;17;1;1;1;0;0;7;7;0;0;0;0;0;0;24;0;9.303.112.314;0;2.875.507.442;0.169147497;0.169147497;0.169147497;0;0;1.184.032.476;1.184.032.476;0;0;0;0;0;0;4.059.539.919;0;5.912;0;0;0;1;0;0;Reliable;0.50409114;f907eebe-07e6-41ac-9c41-ca6211d077b9#b6c11c91-0ae3-425b-8c0e-efbdfac8e8fb#19e634628;1470;Dates -  3/5;Reliable
39;0;15;1;1;1;0;0;6;6;0;0;0;0;0;0;19;0;5.301.794.454;0;2.039.151.713;0.135943448;0.135943448;0.135943448;0;0;0.815660685;0.815660685;0;0;0;0;0;0;2.582.925.503;0;7.356;0;0;0;1;0;0;Reliable;0.5049663;3PN6H8C9R42J6HLJ2O6G2DA3DNRDA0#483cb6cd-95e3-4281-aa22-eaaf559df020#1A3ISH9W7MR0PEP;1468;Dates -  3/5;Reliable
16;9;20;4;4;4;0;0;4;4;0;0;0;0;0;0;11;0;2.819.880.155;1.586.182.587;3.524.850.194;0.704970039;0.704970039;0.704970039;0;0;0.704970039;0.704970039;0;0;0;0;0;0;1.938.667.607;0;5.674;0;0;0;1;0;0;Reliable;0.5052883;3DIIW4IV8P7LC3LOL1X0G74GDHGI47#ce3d0f2e-7432-41e0-abb6-6d0cf13f0854#1A3ABJN1IL7UCZ8;1469;Dates -  3/5;Reliable
43;1;11;1;1;1;0;0;4;4;0;0;0;0;0;0;16;0;3.226.048.466;0.075024383;0.825268212;0.075024383;0.075024383;0.075024383;0;0;0.300097532;0.300097532;0;0;0;0;0;0;1.200.390.127;0;13.329;0;0;0;1;0;0;Reliable;0.50640434;3YLPJ8OXX8PI2YAJKNX1JHRV1UY4X7#93ef5bee-2fd8-4b10-8613-a4338f6db963#1A1UCL7A73YKS5C;1468;Dates -  3/5;Reliable
45;1;15;1;1;1;0;0;6;6;0;0;0;0;0;0;17;0;6.407.518.155;0.142389292;2.135.839.385;0.142389292;0.142389292;0.142389292;0;0;0.854335754;0.854335754;0;0;0;0;0;0;242.061.797;0;7.023;0;0;0;1;0;0;Reliable;0.50728023;3E9VAUV7BWQM4SGAYKTUFYK4VBAYA6#e9e8b054-a861-4bea-9a28-2628deba6d84#1ASBGVBFG59ND7;1468;Dates -  2/5;Reliable
10;11;12;3;3;2;0;0;2;2;0;0;0;0;2;0;11;0;1.563.477.173;1.719.824.891;1.876.172.608;0.469043152;0.469043152;0.312695435;0;0;0.312695435;0.312695435;0;0;0;0;0.312695435;0;1.719.824.891;0;6.396;0;0;0;1;0;0;Reliable;0.5080395;3RWSQDNYL9YB0SGN4ANY4EOFMGNFFT#39059752-1e1d-44e4-8f0e-780db93e6a09#1A2M6B03OFHFGMZ;1469;Dates -  4/5;Reliable
75;0;4;0;0;0;0;0;2;2;0;0;0;0;0;0;11;0;76.923.076.923;0;4.102.564.103;0;0;0;0;0;2.051.282.051;2.051.282.051;0;0;0;0;0;0;11.282.051.282;0;0.975;51.376;0;1;0;0;0;Unreliable;0.9496718;23cec886-cf5d-4eaf-a908-eb8cdd77e841#4b9080ab-fbf4-4913-91ad-40f8dc52a9c4#1f577a337;1470;Amounts -  1/11;Reliable
39;1;13;1;1;1;0;0;5;5;0;0;0;0;0;0;17;0;8.635.961.027;0.221434898;2.878.653.676;0.221434898;0.221434898;0.221434898;0;0;1.107.174.491;1.107.174.491;0;0;0;0;0;0;3.764.393.268;0;4.516;0;0;0;1;0;0;Unreliable;0.8223023;2499a176-f624-42f5-b03e-b5bef4856f42#126109e0-7694-48f8-b5a9-2c1d2b545b68#18400455c;1470;Dates -  2/5;Reliable
51;1;17;1;1;1;0;0;7;7;0;0;0;0;0;0;23;0;13.010.204.082;0.255102041;4.336.734.694;0.255102041;0.255102041;0.255102041;0;0;1.785.714.286;1.785.714.286;0;0;0;0;0;0;5.867.346.939;0;MŠr 92;0;0;0;1;0;0;Unreliable;0.82951975;2b601a84-dd5b-4e1b-bc5e-676fe3996273#6e3c4908-057e-4a33-92dc-877d56ed4b94#11b8efd1b;1470;Dates -  3/5;Reliable
9;5;17;3;3;3;0;0;4;4;0;0;0;0;0;0;7;0;2.365.308.804;1.314.060.447;4.467.805.519;0.788436268;0.788436268;0.788436268;0;0;1.051.248.357;1.051.248.357;0;0;0;0;0;0;1.839.684.625;0;3.805;0;0;0;1;0;0;Unreliable;0.8014441;302OLP89DZJ91PF52SB5I7SLSNJAC1#02ea013d-2407-4965-b800-99f2ad134fe4#1A1NS4L245YN8XS;1469;Dates -  3/4;Reliable
40;0;4;0;0;0;0;0;2;2;0;0;0;0;0;0;15;0;20.607.934.055;0;2.060.793.405;0;0;0;0;0;1.030.396.703;1.030.396.703;0;0;0;0;0;0;772.797.527;0;1.941;15. Feb;0;1;0;0;0;Unreliable;0.87777364;309D674SHZXEKZKX86B1DICRA48CB0#e26cabd7-604c-4acb-97ec-3900e36ecf7e#1AIWFF8O972KCQ;1468;Amounts -  1/11;Reliable
6;4;10;2;2;2;0;0;2;2;0;0;0;0;1;0;7;0;2.540.220.152;1.693.480.102;4.233.700.254;0.846740051;0.846740051;0.846740051;0;0;0.846740051;0.846740051;0;0;0;0;0.423370025;0;2.963.590.178;0;2.362;0;0;0;1;0;0;Unreliable;0.9299448;30OITAWPBQFMDEGGWEB6X3EHZWJH9D#8dfffdfd-1e1a-4458-9abd-758f12e8d359#1A2DVWX2Y5NCIZH;1469;Dates -  2/5;Reliable
7;1;7;1;1;1;0;0;2;2;0;0;0;0;0;0;7;0;4.807.692.308;0.686813187;4.807.692.308;0.686813187;0.686813187;0.686813187;0;0;1.373.626.374;1.373.626.374;0;0;0;0;0;0;4.807.692.308;0;1.456;0;0;0;1;0;0;Unreliable;0.9945109;30OITAWPBQFMDEGGWEB6X3EHZWJH9D#8dfffdfd-1e1a-4458-9abd-758f12e8d359#1A2DVWX2Y5NCIZH;1469;Dates -  3/5;Reliable
5;0;7;1;1;1;0;0;2;2;0;0;0;0;0;0;7;0;365.230.095;0;5.113.221.329;0.73046019;0.73046019;0.73046019;0;0;146.092.038;146.092.038;0;0;0;0;0;0;5.113.221.329;0;1.369;0;0;0;1;0;0;Unreliable;0.9953702;30OITAWPBQFMDEGGWEB6X3EHZWJH9D#8dfffdfd-1e1a-4458-9abd-758f12e8d359#1A2DVWX2Y5NCIZH;1469;Dates -  4/5;Reliable
7;7;19;6;6;3;0;0;2;2;0;0;0;0;2;0;21;0;1.936.912.009;1.936.912.009;5.257.332.595;1.660.210.293;1.660.210.293;0.830105147;0;0;0.553403431;0.553403431;0;0;0;0;0.553403431;0;5.810.736.027;0;3.614;0;0;0;1;0;0;Unreliable;0.8611548;30OITAWPBQFMDEGGWEB6X3EHZXU9HI#58fdf5da-3115-4526-9f04-e8dbf75acc60#1A2M6B03OFHFGMZ;1469;Dates -  5/5;Reliable
5;0;7;1;1;1;0;0;2;2;0;0;0;0;1;0;7;0;3.894.080.997;0;5.451.713.396;0.778816199;0.778816199;0.778816199;0;0;1.557.632.399;1.557.632.399;0;0;0;0;0.778816199;0;5.451.713.396;0;1.284;0;0;0;1;0;0;Unreliable;0.9808639;31SIZS5W59R5U7B59LYMX26CW5HRQ2#8c625505-dac1-4179-86d5-da01da7e4607#1A250VUD1CWFD0V;1469;Dates -  2/5;Reliable
6;0;7;1;1;1;0;0;2;2;0;0;0;0;0;0;3;0;5.020.920.502;0;5.857.740.586;0.836820084;0.836820084;0.836820084;0;0;1.673.640.167;1.673.640.167;0;0;0;0;0;0;2.510.460.251;0;1.195;0;0;0;1;0;0;Unreliable;0.98493433;31SIZS5W59R5U7B59LYMX26CW5HRQ2#8c625505-dac1-4179-86d5-da01da7e4607#1A250VUD1CWFD0V;1469;Dates -  3/5;Reliable
5;0;7;1;1;1;0;0;2;2;0;0;0;0;0;0;7;0;4.859.086.492;0;6.802.721.088;0.971817298;0.971817298;0.971817298;0;0;1.943.634.597;1.943.634.597;0;0;0;0;0;0;6.802.721.088;0;1.029;0;0;0;1;0;0;Unreliable;0.9986291;31SIZS5W59R5U7B59LYMX26CW5HRQ2#8c625505-dac1-4179-86d5-da01da7e4607#1A250VUD1CWFD0V;1469;Dates -  4/5;Reliable
6;0;7;1;1;1;0;0;2;2;0;0;0;0;1;0;13;0;3.414.911.781;0;3.984.063.745;0.569151964;0.569151964;0.569151964;0;0;1.138.303.927;1.138.303.927;0;0;0;0;0.569151964;0;7.398.975.526;0;1.757;0;0;0;1;0;0;Unreliable;0.9915069;32TMVRKDGNASNX9BCFL93IA2AM884O#c71ce03c-2bfd-45c9-8819-cfab9422fe8f#1A1O51ZAYABZYI5;1469;Dates -  2/5;Reliable
25;1;11;1;1;1;0;0;4;4;0;0;0;0;0;0;9;0;8.316.699.933;0.332667997;3.659.347.971;0.332667997;0.332667997;0.332667997;0;0;1.330.671.989;1.330.671.989;0;0;0;0;0;0;2.994.011.976;0;3.006;0;0;0;1;0;0;Unreliable;0.9230132;32W3UF2EZOXUZ0ZOTR1E546L0D6C4B#edcce8a4-ed47-43e6-b9ad-4754a69e8eb9#1A1MO99RDX7AZMA;1468;Dates -  4/5;Reliable
9;4;10;2;2;2;0;0;2;2;0;0;0;0;1;0;6;0;3.719.008.264;1.652.892.562;4.132.231.405;0.826446281;0.826446281;0.826446281;0;0;0.826446281;0.826446281;0;0;0;0;0.41322314;0;2.479.338.843;0;Feb 42;0;0;0;1;0;0;Unreliable;0.90916944;33KGGVH24UT1AZD0X5EZLJKSPBKX1L#03c42a00-53af-43cf-b64c-2222e3c8b431#1AMXI0EHE7JEES;1469;Dates -  3/5;Reliable
28;0;15;1;1;1;0;0;6;6;0;0;0;0;1;0;15;0;9.527.050.017;0;5.103.776.795;0.340251786;0.340251786;0.340251786;0;0;2.041.510.718;2.041.510.718;0;0;0;0;0.340251786;0;5.103.776.795;0;2.939;0;0;0;1;0;0;Unreliable;0.8281204;34R0BODSP1BRSHN23NQJ0KC2LLR5EF#d8b0f5c5-b614-4cc0-8470-cbf7f22391f1#1AOBXYA3PWHSY8;1469;Dates -  3/5;Reliable
5;2;7;1;1;1;0;0;2;2;0;0;0;0;1;0;15;0;3.140.703.518;1.256.281.407;4.396.984.925;0.628140704;0.628140704;0.628140704;0;0;1.256.281.407;1.256.281.407;0;0;0;0;0.628140704;0;9.422.110.553;0;1.592;0;0;0;1;0;0;Unreliable;0.99772996;35JDMRECC4LP8ECMKJ9A4H3RBTWEGV#ab6a3d0e-51b3-4aee-b34d-050dc033a315#1A2SRFZ7KH7C3HB;1469;Dates -  4/5;Unreliable
16;3;12;2;2;2;0;0;3;3;0;0;0;0;0;0;3;0;4.106.776.181;0.770020534;3.080.082.136;0.513347023;0.513347023;0.513347023;0;0;0.770020534;0.770020534;0;0;0;0;0;0;0.770020534;0;3.896;0;0;0;1;0;0;Unreliable;0.84352154;36D1BWBEHNDX58WS22C4FLEZAC0M2R#533d23ba-18fe-4f8a-a776-9708f7b3b93d#1A1WHEV7QAX73IC;1468;Dates -  3/5;Reliable
2;1;7;1;1;1;0;0;2;2;0;0;0;0;1;0;6;0;9.756.097.561;487.804.878;34.146.341.463;487.804.878;487.804.878;487.804.878;0;0;9.756.097.561;9.756.097.561;0;0;0;0;487.804.878;0;29.268.292.683;0;0.205;0;0;0;1;0;0;Unreliable;0.99999976;36GJS3V78V2XJUYEYKK11XGJG22GJU#74b57096-86b4-439b-869b-a346eba73df8#1AOEYODJ7KSRP8;1469;Dates -  2/5;Unreliable
2;0;8;1;1;1;0;1;2;2;0;0;0;0;0;0;9;0;8.547.008.547;0;34.188.034.188;4.273.504.274;4.273.504.274;4.273.504.274;0;4.273.504.274;8.547.008.547;8.547.008.547;0;0;0;0;0;0;38.461.538.462;0;0.234;0;0;0;1;0;0;Unreliable;1;36GJS3V78V2XJUYEYKK11XGJG22GJU#74b57096-86b4-439b-869b-a346eba73df8#1AOEYODJ7KSRP8;1469;Dates -  3/5;Unreliable
2;0;7;1;1;1;0;0;2;2;0;0;0;0;0;0;9;0;10.638.297.872;0;37.234.042.553;5.319.148.936;5.319.148.936;5.319.148.936;0;0;10.638.297.872;10.638.297.872;0;0;0;0;0;0;47.872.340.426;0;0.188;0;0;0;1;0;0;Unreliable;1;36GJS3V78V2XJUYEYKK11XGJG22GJU#74b57096-86b4-439b-869b-a346eba73df8#1AOEYODJ7KSRP8;1469;Dates -  4/5;Unreliable
4;1;14;2;2;2;0;0;4;4;0;0;0;0;0;0;1;0;790.513.834;1.976.284.585;2.766.798.419;395.256.917;395.256.917;395.256.917;0;0;790.513.834;790.513.834;0;0;0;0;0;0;1.976.284.585;0;0.506;0;0;1;0;0;0;Unreliable;0.8809053;37J05LC5AXVU7AONWUJTVCDM392DJV#3a2b9e11-848b-4215-a67b-d992a5ba1320#1AG0SYAC1EL5R6;1469;Amounts -  4/10;Unreliable
4;1;14;2;2;2;0;0;4;4;0;0;0;0;0;0;1;0;78.125;1.953.125;2.734.375;390.625;390.625;390.625;0;0;78.125;78.125;0;0;0;0;0;0;1.953.125;0;0.512;0;0;1;0;0;0;Unreliable;0.87717986;37J05LC5AXVU7AONWUJTVCDM392DJV#3a2b9e11-848b-4215-a67b-d992a5ba1320#1AG0SYAC1EL5R6;1469;Amounts -  6/10;Unreliable
5;1;15;2;2;2;0;1;4;4;0;0;0;0;0;0;1;0;10.893.246.187;2.178.649.237;32.679.738.562;4.357.298.475;4.357.298.475;4.357.298.475;0;2.178.649.237;871.459.695;871.459.695;0;0;0;0;0;0;2.178.649.237;0;0.459;0;0;1;0;0;0;Unreliable;0.9234855;37J05LC5AXVU7AONWUJTVCDM392DJV#3a2b9e11-848b-4215-a67b-d992a5ba1320#1AG0SYAC1EL5R6;1469;Amounts -  7/10;Unreliable
4;0;14;2;2;2;0;0;4;4;0;0;0;0;0;0;1;0;8.130.081.301;0;28.455.284.553;406.504.065;406.504.065;406.504.065;0;0;8.130.081.301;8.130.081.301;0;0;0;0;0;0;2.032.520.325;0;0.492;0;0;1;0;0;0;Unreliable;0.90928185;37J05LC5AXVU7AONWUJTVCDM392DJV#3a2b9e11-848b-4215-a67b-d992a5ba1320#1AG0SYAC1EL5R6;1469;Amounts -  8/10;Unreliable
5;1;14;2;2;2;0;0;4;4;0;0;0;0;0;0;1;0;11.111.111.111;2.222.222.222;31.111.111.111;4.444.444.444;4.444.444.444;4.444.444.444;0;0;8.888.888.889;8.888.888.889;0;0;0;0;0;0;2.222.222.222;0;0.45;0;0;1;0;0;0;Unreliable;0.9056506;37J05LC5AXVU7AONWUJTVCDM392DJV#3a2b9e11-848b-4215-a67b-d992a5ba1320#1AG0SYAC1EL5R6;1469;Amounts -  9/10;Unreliable
5;0;14;2;2;2;0;0;4;4;0;0;0;0;0;0;1;0;12.987.012.987;0;36.363.636.364;5.194.805.195;5.194.805.195;5.194.805.195;0;0;1.038.961.039;1.038.961.039;0;0;0;0;0;0;2.597.402.597;0;0.385;0;0;1;0;0;0;Unreliable;0.95589024;37VHPF5VYCFVI1MQ5URRMGMQ2YT8C3#4e9a6c17-746b-4eb0-a2de-64f7a35e0f47#1A250VUD1CWFD0V;1469;Amounts -  10/11;Unreliable
4;1;13;2;2;1;0;0;4;4;0;0;0;0;0;0;1;0;9.975.062.344;2.493.765.586;32.418.952.618;4.987.531.172;4.987.531.172;2.493.765.586;0;0;9.975.062.344;9.975.062.344;0;0;0;0;0;0;2.493.765.586;0;0.401;0;0;1;0;0;0;Unreliable;0.9747001;37VHPF5VYCFVI1MQ5URRMGMQ2YT8C3#4e9a6c17-746b-4eb0-a2de-64f7a35e0f47#1A250VUD1CWFD0V;1469;Amounts -  2/11;Unreliable
5;0;14;2;2;2;0;0;4;4;0;0;0;0;0;0;1;0;12.531.328.321;0;35.087.719.298;5.012.531.328;5.012.531.328;5.012.531.328;0;0;10.025.062.657;10.025.062.657;0;0;0;0;0;0;2.506.265.664;0;0.399;0;0;1;0;0;0;Unreliable;0.9499224;37VHPF5VYCFVI1MQ5URRMGMQ2YT8C3#4e9a6c17-746b-4eb0-a2de-64f7a35e0f47#1A250VUD1CWFD0V;1469;Amounts -  3/11;Unreliable
4;0;13;2;2;1;0;0;4;4;0;0;0;0;0;0;1;0;6.420.545.746;0;20.866.773.676;3.210.272.873;3.210.272.873;1.605.136.437;0;0;6.420.545.746;6.420.545.746;0;0;0;0;0;0;1.605.136.437;0;0.623;0;0;1;0;0;0;Unreliable;0.8766698;37VHPF5VYCFVI1MQ5URRMGMQ2YT8C3#4e9a6c17-746b-4eb0-a2de-64f7a35e0f47#1A250VUD1CWFD0V;1469;Amounts -  4/11;Unreliable
4;0;7;1;1;1;0;0;2;2;0;0;0;0;0;0;1;0;11.204.481.793;0;19.607.843.137;2.801.120.448;2.801.120.448;2.801.120.448;0;0;5.602.240.896;5.602.240.896;0;0;0;0;0;0;2.801.120.448;0;0.357;0;0;1;0;0;0;Unreliable;0.96771663;37VHPF5VYCFVI1MQ5URRMGMQ2YT8C3#4e9a6c17-746b-4eb0-a2de-64f7a35e0f47#1A250VUD1CWFD0V;1469;Amounts -  5/11;Unreliable
